module,value,count
Mathlib.Tactic.DeriveTraversable,52,1
Mathlib.Tactic.DeriveTraversable,115,1
Mathlib.Tactic.DeriveTraversable,1000,4
Mathlib.Tactic.Eval,0,2
Mathlib.Tactic.Eval,1,1
Mathlib.Tactic.Eval,1022,1
Mathlib.Tactic.Explode.Datatypes,0,10
Mathlib.Tactic.Explode.Datatypes,1,15
Mathlib.Tactic.Explode.Datatypes,2,8
Mathlib.Tactic.Explode.Datatypes,3,8
Mathlib.Tactic.Explode.Datatypes,4,7
Mathlib.Tactic.Explode.Pretty,0,1
Mathlib.Tactic.Explode.Pretty,32,1
Mathlib.Tactic.Explode,0,2
Mathlib.Tactic.Explode,1022,1
Mathlib.Tactic.FindSyntax,1022,1
Mathlib.Tactic.Generalize,51,1
Mathlib.Tactic.Generalize,1022,1
Mathlib.Tactic.Have,0,5
Mathlib.Tactic.Have,1022,3
Mathlib.Tactic.Have,1024,3
Mathlib.Tactic.ITauto,0,38
Mathlib.Tactic.ITauto,1,63
Mathlib.Tactic.ITauto,2,31
Mathlib.Tactic.ITauto,3,24
Mathlib.Tactic.ITauto,4,24
Mathlib.Tactic.ITauto,5,23
Mathlib.Tactic.ITauto,6,12
Mathlib.Tactic.ITauto,7,12
Mathlib.Tactic.ITauto,8,12
Mathlib.Tactic.ITauto,9,12
Mathlib.Tactic.ITauto,10,12
Mathlib.Tactic.ITauto,11,12
Mathlib.Tactic.ITauto,12,12
Mathlib.Tactic.ITauto,13,12
Mathlib.Tactic.ITauto,14,12
Mathlib.Tactic.ITauto,15,12
Mathlib.Tactic.ITauto,16,12
Mathlib.Tactic.ITauto,17,12
Mathlib.Tactic.ITauto,18,11
Mathlib.Tactic.ITauto,1022,2
Mathlib.Tactic.Linarith.Oracle.FourierMotzkin,0,20
Mathlib.Tactic.Linarith.Oracle.FourierMotzkin,1,22
Mathlib.Tactic.Linarith.Oracle.FourierMotzkin,2,11
Mathlib.Tactic.LinearCombination',0,13
Mathlib.Tactic.LinearCombination',1,11
Mathlib.Tactic.LinearCombination',14,8
Mathlib.Tactic.LinearCombination',18,2
Mathlib.Tactic.LinearCombination',1022,2
Mathlib.Tactic.LinearCombination',2936907408,10
Mathlib.Tactic.Linter.FindDeprecations,0,2
Mathlib.Tactic.Linter.FindDeprecations,1,1
Mathlib.Tactic.Linter.FindDeprecations,1022,1
Lake.Util.Casing,45,23
Lake.Util.Casing,95,23
Mathlib.Tactic.Linter.TextBased.UnicodeLinter,16,1
Mathlib.Tactic.Linter.TextBased.UnicodeLinter,160,1
Mathlib.Tactic.Linter.TextBased,0,19
Mathlib.Tactic.Linter.TextBased,1,23
Mathlib.Tactic.Linter.TextBased,2,7
Mathlib.Tactic.Linter.TextBased,9,10
Mathlib.Tactic.Linter.TextBased,10,10
Mathlib.Tactic.Linter.TextBased,32,10
Mathlib.Tactic.Linter.TextBased,33,10
Mathlib.Tactic.Linter.TextBased,34,1
Mathlib.Tactic.Linter.TextBased,42,1
Mathlib.Tactic.Linter.TextBased,46,10
Mathlib.Tactic.Linter.TextBased,47,1
Mathlib.Tactic.Linter.TextBased,60,1
Mathlib.Tactic.Linter.TextBased,62,1
Mathlib.Tactic.Linter.TextBased,63,1
Mathlib.Tactic.Linter.TextBased,92,1
Mathlib.Tactic.Linter.TextBased,124,1
Mathlib.Tactic.Linter.ValidatePRTitle,58,10
Mathlib.Tactic.ModCases,0,20
Mathlib.Tactic.ModCases,1,14
Mathlib.Tactic.ModCases,71,1
Mathlib.Tactic.ModCases,1022,1
Mathlib.Tactic.NormNum.BigOperators,0,157
Mathlib.Tactic.NormNum.BigOperators,1,47
Mathlib.Tactic.NormNum.Irrational,0,55
Mathlib.Tactic.NormNum.Irrational,1,96
Mathlib.Tactic.NormNum.Irrational,2,28
Mathlib.Tactic.NormNum.IsCoprime,1,9
Mathlib.Tactic.NormNum.IsSquare,0,132
Mathlib.Tactic.NormNum.IsSquare,1,4
Mathlib.Tactic.NormNum.IsSquare,2,3
Mathlib.Tactic.NormNum.LegendreSymbol,0,52
Mathlib.Tactic.NormNum.LegendreSymbol,1,40
Mathlib.Tactic.NormNum.LegendreSymbol,2,37
Mathlib.Tactic.NormNum.LegendreSymbol,3,5
Mathlib.Tactic.NormNum.LegendreSymbol,4,10
Mathlib.Tactic.NormNum.LegendreSymbol,5,1
Mathlib.Tactic.NormNum.LegendreSymbol,7,1
Mathlib.Tactic.NormNum.LegendreSymbol,8,4
Mathlib.Tactic.NormNum.ModEq,0,20
Mathlib.Tactic.NormNum.NatLog,0,20
Mathlib.Tactic.NormNum.NatLog,1,25
Mathlib.Tactic.NormNum.NatSqrt,0,3
Mathlib.Tactic.NormNum.NatSqrt,1,3
Mathlib.Tactic.NormNum.NatSqrt,2,3
Mathlib.Tactic.NormNum.Parity,0,56
Mathlib.Tactic.NormNum.Parity,1,12
Mathlib.Tactic.NormNum.Parity,2,24
Mathlib.Tactic.NormNum.PowMod,0,17
Mathlib.Tactic.NormNum.PowMod,1,18
Mathlib.Tactic.NormNum.PowMod,2,2
Mathlib.Tactic.NormNum.RealSqrt,0,74
Mathlib.Tactic.PNatToNat,1,2
Mathlib.Tactic.PNatToNat,1024,2
Mathlib.Tactic.Polyrith,0,1
Mathlib.Tactic.Polyrith,1022,1
Mathlib.Tactic.ProdAssoc,0,10
Mathlib.Tactic.ProdAssoc,1,12
Mathlib.Tactic.ProdAssoc,2,2
Mathlib.Tactic.ProdAssoc,1024,8
Mathlib.Tactic.Recall,1022,1
Mathlib.Tactic.ReduceModChar,0,11
Mathlib.Tactic.ReduceModChar,1,25
Mathlib.Tactic.ReduceModChar,2,1
Mathlib.Tactic.ReduceModChar,1022,2
Mathlib.Tactic.Replace,1022,1
Mathlib.Tactic.RewriteSearch,1022,1
Mathlib.Tactic.Sat.FromLRAT,0,65
Mathlib.Tactic.Sat.FromLRAT,1,44
Mathlib.Tactic.Sat.FromLRAT,2,12
Mathlib.Tactic.Sat.FromLRAT,11,1
Mathlib.Tactic.Sat.FromLRAT,45,2
Mathlib.Tactic.Sat.FromLRAT,100,2
Mathlib.Tactic.Sat.FromLRAT,499,1
Mathlib.Tactic.Sat.FromLRAT,1022,2
Mathlib.Tactic.Sat.FromLRAT,1024,4
Mathlib.Tactic.Simproc.Divisors,1,4
Mathlib.Tactic.Simproc.Factors,0,13
Mathlib.Tactic.Simproc.Factors,1,28
Mathlib.Tactic.Simproc.Factors,2,22
Mathlib.Tactic.Simproc.FinsetInterval,0,40
Mathlib.Tactic.Simproc.FinsetInterval,1,266
ProofWidgets.Component.PenroseDiagram,0,2
ProofWidgets.Component.PenroseDiagram,1,2
ProofWidgets.Component.PenroseDiagram,500,1
ProofWidgets.Presentation.Expr,0,6
ProofWidgets.Presentation.Expr,1,6
Mathlib.Tactic.Widget.CommDiag,7,2
Mathlib.Tactic.Widget.CommDiag,500,1
Mathlib.Tactic.Widget.GCongr,0,12
Mathlib.Tactic.Widget.GCongr,1,1
Mathlib.Tactic.Widget.GCongr,2,3
Mathlib.Tactic.Widget.GCongr,3,1
Mathlib.Tactic.Widget.GCongr,31,1
Mathlib.Tactic.Widget.GCongr,1024,1
ProofWidgets.Component.Panel.Basic,0,3
ProofWidgets.Component.Panel.Basic,1,2
ProofWidgets.Component.Panel.Basic,2,1
ProofWidgets.Component.Panel.Basic,3,1
ProofWidgets.Component.Panel.Basic,4,1
ProofWidgets.Component.Panel.Basic,1022,1
ProofWidgets.Component.HtmlDisplay,0,4
ProofWidgets.Component.HtmlDisplay,1,2
ProofWidgets.Component.HtmlDisplay,1022,1
Mathlib.Tactic.Widget.StringDiagram,0,28
Mathlib.Tactic.Widget.StringDiagram,1,30
Mathlib.Tactic.Widget.StringDiagram,2,7
Mathlib.Tactic.Widget.StringDiagram,38,1
Mathlib.Tactic.Widget.StringDiagram,410,1
Mathlib.Tactic.Widget.StringDiagram,500,1
Mathlib.Tactic.Widget.StringDiagram,1022,1
Mathlib.Tactic.WithoutCDot,0,7
Mathlib.Tactic.WithoutCDot,1,6
Mathlib.Tactic.WithoutCDot,2,5
Mathlib.Tactic.WithoutCDot,3,5
Mathlib.Tactic.WithoutCDot,1024,6
Mathlib.Testing.Plausible.Functions,0,19
Mathlib.Testing.Plausible.Functions,1,1
Mathlib.Testing.Plausible.Functions,2,10
Mathlib.Testing.Plausible.Sampleable,0,4
Mathlib.Topology.Algebra.Group.CompactOpen,0,5
Mathlib.Topology.Algebra.Group.CompactOpen,1,7
Mathlib.Topology.Algebra.Group.OpenMapping,0,1
Mathlib.Topology.Algebra.Group.OpenMapping,1,1
Mathlib.Topology.Algebra.Group.SubmonoidClosure,0,1
Mathlib.Topology.Algebra.Group.SubmonoidClosure,1,1
Mathlib.Topology.Algebra.PontryaginDual,1,2
Mathlib.Topology.Algebra.Valued.WithZeroMulInt,0,2
Mathlib.Topology.Algebra.Valued.WithZeroMulInt,1,3
Mathlib.Topology.Baire.BaireMeasurable,0,3
Mathlib.Topology.Baire.BaireMeasurable,50,2
Mathlib.Topology.Baire.BaireMeasurable,1022,2
Mathlib.Topology.Category.TopCat.Sphere,0,280
Mathlib.Topology.Category.TopCat.Sphere,1,281
Mathlib.Topology.Category.TopCat.Sphere,2,332
Mathlib.Topology.Category.TopCat.Sphere,1023,8
Mathlib.Topology.CWComplex.Classical.Basic,0,254
Mathlib.Topology.CWComplex.Classical.Basic,1,253
Mathlib.Topology.CWComplex.Classical.Finite,0,154
Mathlib.Topology.CWComplex.Classical.Finite,1,154
Mathlib.Topology.CWComplex.Classical.Subcomplex,0,1
Mathlib.Topology.CWComplex.Classical.Subcomplex,1,1
Mathlib.Topology.Category.Born,0,1
Mathlib.Topology.Category.Born,1,1
Mathlib.Topology.Category.DeltaGenerated,0,1
Mathlib.Topology.Category.DeltaGenerated,1,1
Mathlib.Topology.Category.Profinite.Nobeling.Basic,0,2
Mathlib.Topology.Category.Profinite.Nobeling.Basic,1,2
Mathlib.Topology.Category.Profinite.Nobeling.Span,0,4
Mathlib.Topology.Category.Profinite.Nobeling.Span,1,7
Mathlib.Topology.Category.Profinite.Nobeling.Successor,0,2
Mathlib.Topology.Category.Profinite.Nobeling.Induction,0,1
Mathlib.Topology.Category.UniformSpace,0,3
Mathlib.Topology.Category.UniformSpace,1,3
Mathlib.Topology.Compactification.OnePoint.Sphere,0,15
Mathlib.Topology.Compactification.OnePoint.Sphere,1,20
Mathlib.Topology.Compactification.OnePoint.Sphere,2,457
Mathlib.Topology.Connected.PathComponentOne,0,1
Mathlib.Topology.Connected.PathComponentOne,1,1
Mathlib.Topology.ContinuousMap.BoundedCompactlySupported,0,3
Mathlib.Topology.ContinuousMap.BoundedCompactlySupported,1024,1
Mathlib.Topology.EMetricSpace.PairReduction,0,12
Mathlib.Topology.EMetricSpace.PairReduction,1,54
Mathlib.Topology.EMetricSpace.PairReduction,2,2
Mathlib.Topology.Hom.Open,0,1
Mathlib.Topology.Hom.Open,1,1
Mathlib.Topology.Hom.Open,25,2
Mathlib.Topology.Hom.Open,26,1
Mathlib.Topology.Homotopy.HSpaces,0,36
Mathlib.Topology.Homotopy.HSpaces,1,39
Mathlib.Topology.Homotopy.HSpaces,2,5
Mathlib.Topology.Homotopy.HSpaces,1022,1
Mathlib.Topology.Homotopy.HomotopyGroup,0,19
Mathlib.Topology.Homotopy.HomotopyGroup,1,25
Mathlib.Topology.Homotopy.HomotopyGroup,2,8
Mathlib.Topology.Homotopy.HomotopyGroup,1022,1
Mathlib.Topology.Homotopy.HomotopyGroup,1024,3
Mathlib.Topology.Homotopy.Lifting,0,65
Mathlib.Topology.Homotopy.Lifting,1,31
Mathlib.Topology.Instances.CantorSet,0,33
Mathlib.Topology.Instances.CantorSet,1,32
Mathlib.Topology.Instances.CantorSet,2,11
Mathlib.Topology.Instances.CantorSet,3,69
Mathlib.Topology.Instances.CantorSet,4,4
Mathlib.Topology.Instances.PNat,0,2
Mathlib.Topology.List,1,33
Mathlib.Topology.MetricSpace.BundledFun,0,28
Mathlib.Topology.MetricSpace.BundledFun,1,1
Mathlib.Topology.MetricSpace.Closeds,1,9
Mathlib.Topology.MetricSpace.Closeds,2,1
Mathlib.Topology.MetricSpace.Cover,0,5
Mathlib.Topology.MetricSpace.CoveringNumbers,0,12
Mathlib.Topology.MetricSpace.CoveringNumbers,1,7
Mathlib.Topology.MetricSpace.CoveringNumbers,2,3
Mathlib.Topology.MetricSpace.GromovHausdorffRealized,0,3
Mathlib.Topology.MetricSpace.GromovHausdorffRealized,1,1
Mathlib.Topology.MetricSpace.Kuratowski,0,2
Mathlib.Topology.MetricSpace.GromovHausdorff,0,5
Mathlib.Topology.MetricSpace.GromovHausdorff,1,36
Mathlib.Topology.MetricSpace.GromovHausdorff,2,1
Mathlib.Topology.MetricSpace.HausdorffAlexandroff,2,22
Mathlib.Topology.MetricSpace.HausdorffDimension,0,24
Mathlib.Topology.MetricSpace.HausdorffDimension,1,6
Mathlib.Topology.MetricSpace.HolderNorm,0,11
Mathlib.Topology.MetricSpace.Infsep,0,28
Mathlib.Topology.MetricSpace.ShrinkingLemma,0,8
Mathlib.Topology.MetricSpace.Snowflaking,0,140
Mathlib.Topology.MetricSpace.Snowflaking,1,133
Mathlib.Topology.Order.Category.AlexDisc,0,1
Mathlib.Topology.Order.Category.AlexDisc,1,1
Mathlib.Topology.Order.Hom.Basic,0,1
Mathlib.Topology.Order.Hom.Basic,1,1
Mathlib.Topology.Order.Hom.Basic,25,2
Mathlib.Topology.Order.Hom.Basic,26,1
Mathlib.Topology.Order.Hom.Esakia,0,2
Mathlib.Topology.Order.Hom.Esakia,1,2
Mathlib.Topology.Separation.NotNormal,2,4
Mathlib.Topology.Sets.Order,0,1
Mathlib.Topology.Sets.Order,1,1
Mathlib.Topology.Subpath,0,121
Mathlib.Topology.Subpath,1,272
Mathlib.Topology.Subpath,2,35
Mathlib.Topology.Subpath,3,1
Mathlib.Topology.UniformSpace.AbsoluteValue,0,1
Mathlib.Util.AliasIn,1022,1
Mathlib.Util.AssertNoSorry,1022,1
Mathlib.Util.Export,0,17
Mathlib.Util.Export,1,19
Mathlib.Util.Export,2,12
Mathlib.Util.Export,3,11
Mathlib.Util.Export,17,1
Mathlib.Util.Export,104,1
Mathlib.Util.FormatTable,0,10
Mathlib.Util.FormatTable,1,14
Mathlib.Util.FormatTable,2,9
Mathlib.Util.FormatTable,32,5
Mathlib.Util.FormatTable,45,3
Mathlib.Util.GetAllModules,0,3
Mathlib.Util.GetAllModules,1,1
Mathlib.Util.GetAllModules,10,2
Mathlib.Util.LongNames,1022,2
Mathlib.Util.SleepHeartbeats,1022,1
RequestProject.Monster,1,2
RequestProject.Monster,2,3
RequestProject.Monster,3,3
RequestProject.Monster,5,2
RequestProject.Monster,6,1
RequestProject.Monster,7,2
RequestProject.Monster,9,1
RequestProject.Monster,11,2
RequestProject.Monster,13,2
RequestProject.Monster,17,2
RequestProject.Monster,19,2
RequestProject.Monster,20,1
RequestProject.Monster,23,2
RequestProject.Monster,29,2
RequestProject.Monster,31,2
RequestProject.Monster,41,2
RequestProject.Monster,46,1
RequestProject.Monster,47,3
RequestProject.Monster,59,3
RequestProject.Monster,71,3
RequestProject.Monster,194,1
RequestProject.Monster,196883,1
RequestProject.Monster,21296876,1
RequestProject.Monster,842609326,1
RequestProject.Monster,18538750076,1
RequestProject.Monster,19360062527,1
RequestProject.Monster,293553734298,1
RequestProject.Monster,3879214937598,1
RequestProject.Monster,36173193327999,1
RequestProject.Monster,125510727015275,1
RequestProject.Monster,190292345709543,1
RequestProject.Monster,222879856734249,1
RequestProject.Monster,1044868466775133,1
RequestProject.Monster,1109944460516150,1
RequestProject.Monster,2374124840062976,1
RequestProject.Monster,8980616927734375,2
RequestProject.Monster,15178147608537368,1
RequestProject.Monster,39660520552077425,1
RequestProject.Monster,60359800576579350,1
RequestProject.Monster,251098487132187500,1
RequestProject.Monster,290568421805921077,1
RequestProject.Monster,336041615485626050,1
RequestProject.Monster,2500435234254428856,1
RequestProject.Monster,2986480825407204125,1
RequestProject.Monster,3503434660075044981,2
RequestProject.Monster,3605718753596953125,1
RequestProject.Monster,8456836343580310400,1
RequestProject.Monster,8754193822112578125,1
RequestProject.Monster,28585990950721640625,1
RequestProject.Monster,30815545786259524745,1
RequestProject.Monster,31569817307122699605,1
RequestProject.Monster,47377503606648784400,1
RequestProject.Monster,49609712911192813665,1
RequestProject.Monster,77316619273928125000,1
RequestProject.Monster,130415350420342968750,1
RequestProject.Monster,155943076739182582850,1
RequestProject.Monster,172399434201593354756,2
RequestProject.Monster,286243267692724486144,2
RequestProject.Monster,379913824694312370176,1
RequestProject.Monster,640558364167263622626,2
RequestProject.Monster,643356925889917747200,1
RequestProject.Monster,691170144025469730622,2
RequestProject.Monster,776097192277137500000,1
RequestProject.Monster,918438233727730974720,1
RequestProject.Monster,1201241700908448332364,1
RequestProject.Monster,1353006807137391674268,1
RequestProject.Monster,1480279477146615234375,2
RequestProject.Monster,1768130802583126953125,2
RequestProject.Monster,2351753641814605348320,1
RequestProject.Monster,2382987417506242421875,1
RequestProject.Monster,4567199176912486400000,2
RequestProject.Monster,5578077210155766091776,1
RequestProject.Monster,6566555764392010419123,1
RequestProject.Monster,7226910362631220625000,1
RequestProject.Monster,10145274012943412428800,1
RequestProject.Monster,12810005542623250817856,1
RequestProject.Monster,19795913912408993711352,1
RequestProject.Monster,21803647757861753437500,1
RequestProject.Monster,24670833602960142274950,1
RequestProject.Monster,31714653744947491918600,1
RequestProject.Monster,41209556844092914062500,1
RequestProject.Monster,42940402913709544921875,2
RequestProject.Monster,60683762052057587326065,1
RequestProject.Monster,70660346341309333984375,2
RequestProject.Monster,86551489469233273849000,1
RequestProject.Monster,91068387388302451493925,1
RequestProject.Monster,114212876389603002704448,1
RequestProject.Monster,115192831837135016250000,1
RequestProject.Monster,146575737439884098045700,1
RequestProject.Monster,149614794149226010902528,2
RequestProject.Monster,161649111002260792968750,2
RequestProject.Monster,191259085113459945312500,2
RequestProject.Monster,218028402153522030021875,1
RequestProject.Monster,220326476909636307378168,1
RequestProject.Monster,260799524107083767968750,2
RequestProject.Monster,261575621299360905468750,1
RequestProject.Monster,277540481294528814140625,1
RequestProject.Monster,303379038247015811718750,1
RequestProject.Monster,331150814995116217581480,1
RequestProject.Monster,351532203382732066094400,1
RequestProject.Monster,391009081837477378329600,1
RequestProject.Monster,392611651975065600000000,1
RequestProject.Monster,433528694560598978525184,1
RequestProject.Monster,597787522207315571077947,2
RequestProject.Monster,600020772685064502392907,1
RequestProject.Monster,626877403613887304040448,2
RequestProject.Monster,655159231073705404921875,1
RequestProject.Monster,689763222744895005949242,2
RequestProject.Monster,689766726179555080994223,2
RequestProject.Monster,1037605886984697481755304,1
RequestProject.Monster,1361549126105752982272875,1
RequestProject.Monster,1599110387863558882812500,1
RequestProject.Monster,1662686180483865572016128,1
RequestProject.Monster,2181694185821505680397072,1
RequestProject.Monster,2216343020913351966796875,1
RequestProject.Monster,2477548750555298068681032,1
RequestProject.Monster,3282510540283631442175104,1
RequestProject.Monster,3537292796538741415074900,1
RequestProject.Monster,3619209050774375426792424,1
RequestProject.Monster,4004308274823270400000000,1
RequestProject.Monster,4239315652979009728125000,1
RequestProject.Monster,4926670174323484069683200,1
RequestProject.Monster,5334046162969208352215625,1
RequestProject.Monster,5514132424881463208443904,3
RequestProject.Monster,7118465328761788475375616,1
RequestProject.Monster,7375892500409609408203125,1
RequestProject.Monster,7567151576542452425781250,2
RequestProject.Monster,7850934959207940600000000,1
RequestProject.Monster,8394037047155083487634450,1
RequestProject.Monster,8874260875527017936065100,1
RequestProject.Monster,9416031858681585751556096,1
RequestProject.Monster,9479495745805305653125000,1
RequestProject.Monster,9592298143650890255171584,2
RequestProject.Monster,9592584386918582979657728,1
RequestProject.Monster,10023854998171489083984375,1
RequestProject.Monster,12650882100466187033706250,1
RequestProject.Monster,14930164283563048960000000,1
RequestProject.Monster,16109407269221032565630370,1
RequestProject.Monster,22626621365160537099927552,1
RequestProject.Monster,24546384719289825598186695,1
RequestProject.Monster,27501917609709102247187500,1
RequestProject.Monster,29734941419909382162874368,1
RequestProject.Monster,33684388830359981044531200,1
RequestProject.Monster,33722191327002668157047380,1
RequestProject.Monster,37310715211546624000000000,1
RequestProject.Monster,38471795739256565080575180,1
RequestProject.Monster,41738941151243953804687500,1
RequestProject.Monster,41762322738385820195625000,1
RequestProject.Monster,42001454087954515167503490,1
RequestProject.Monster,42601474860639579669896397,1
RequestProject.Monster,43527130990147981755651072,1
RequestProject.Monster,50572542024949598403750000,1
RequestProject.Monster,51324350389558097414062500,1
RequestProject.Monster,56356433273146675005489152,1
RequestProject.Monster,58437394633227526183321600,1
RequestProject.Monster,62038057486792249132974080,1
RequestProject.Monster,63750812845035828079008441,1
RequestProject.Monster,64326163427522624205703125,1
RequestProject.Monster,66550339514356152000000000,1
RequestProject.Monster,69084859008005036431224066,1
RequestProject.Monster,74612213529720383654779356,1
RequestProject.Monster,77423398454853064646282250,1
RequestProject.Monster,83974774459050335630859375,1
RequestProject.Monster,86206621680977834911875000,1
RequestProject.Monster,88943820620288343261672393,1
RequestProject.Monster,103354104243912727763091456,1
RequestProject.Monster,115165062362004433625000000,1
RequestProject.Monster,121170799240938738783416925,1
RequestProject.Monster,124058385593021471188320256,1
RequestProject.Monster,124982156072747647257292800,1
RequestProject.Monster,125517264890136048242396811,1
RequestProject.Monster,129572518017902934396764160,1
RequestProject.Monster,130287135266837289237316743,1
RequestProject.Monster,135226984222789977095703125,1
RequestProject.Monster,136107644194473772613203125,1
RequestProject.Monster,136574874874360806036041889,2
RequestProject.Monster,138988549876584520148320256,1
RequestProject.Monster,161561864971171113287540625,1
RequestProject.Monster,163216709667196367710937500,1
RequestProject.Monster,172248852397651745653437500,1
RequestProject.Monster,173865305251972140447265625,1
RequestProject.Monster,175867626988794162227008203,1
RequestProject.Monster,177966317773633111417870812,1
RequestProject.Monster,198203900044423845494482560,1
RequestProject.Monster,200390867219082687273984375,1
RequestProject.Monster,203314261261157852274218750,1
RequestProject.Monster,207467089840006711558593750,1
RequestProject.Monster,212490247553365721772656250,1
RequestProject.Monster,241866941438795926688759808,1
RequestProject.Monster,258823477531055064045234375,1
RequestProject.Shapes,0,850
RequestProject.Shapes,1,1455
RequestProject.Shapes,2,205
RequestProject.Shapes,3,125
RequestProject.Shapes,4,35
RequestProject.Shapes,5,34
RequestProject.Shapes,6,63
RequestProject.Shapes,7,27
RequestProject.Shapes,8,15
RequestProject.Shapes,9,34
RequestProject.Shapes,10,2
RequestProject.Shapes,11,1
RequestProject.Shapes,12,12
RequestProject.Shapes,13,3
RequestProject.Shapes,15,1
RequestProject.Shapes,16,2
RequestProject.Shapes,17,11
RequestProject.Shapes,18,16
RequestProject.Shapes,19,16
RequestProject.Shapes,20,3
RequestProject.Shapes,21,1
RequestProject.Shapes,24,1
RequestProject.Shapes,25,1
RequestProject.Shapes,28,1
RequestProject.Shapes,31,2
RequestProject.Shapes,32,2
RequestProject.Shapes,42,4
RequestProject.Shapes,43,3
RequestProject.Shapes,44,1
RequestProject.Shapes,46,3
RequestProject.Shapes,194,1
RequestProject.Bridge,0,1
RequestProject.Bridge,1,1
RequestProject.Bridge,2,1
RequestProject.Bridge,3,1
RequestProject.Bridge,4,1
RequestProject.Bridge,5,1
RequestProject.Bridge,6,1
RequestProject.Bridge,7,1
RequestProject.Bridge,8,1
RequestProject.Bridge,9,1
RequestProject.Bridge,10,1
RequestProject.Bridge,11,1
RequestProject.Bridge,12,1
RequestProject.Bridge,13,1
RequestProject.Bridge,14,1
RequestProject.Bridge,15,4
RequestProject.Bridge,16,1
RequestProject.Bridge,17,1
RequestProject.Bridge,18,1
RequestProject.Bridge,19,1
